0,매수진입,2012/04/26 14:30:00,2012/04/26 21:00:00,1.32,1.32,0.00
0,매수진입,2012/04/27 14:30:00,2012/04/27 21:00:00,1.32,1.32,0.00
0,매도진입,2012/05/02 14:30:00,2012/05/02 21:00:00,1.32,1.31,0.01
0,매도진입,2012/05/07 14:30:00,2012/05/07 17:30:00,1.30,1.30,0.00
0,매도진입,2012/05/08 14:30:00,2012/05/08 21:00:00,1.30,1.30,0.00
